cell_id,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
6f115b350948,-0.26030195,0.07675403,1.5258949,3.5495286,3.1818247,10.269255,6.287836,-0.8957805,0.26916003,0.3105601,-0.07800096,-0.16886671,0.34490114,0.3755918,3.431805,-0.01536198,4.9365506,3.589408,5.129126,2.4474962,-0.1845288,0.8535816,1.0447115,0.19801876,11.507863,-0.5977658,-0.34582287,0.071535945,-0.32607573,0.09935062,-0.910951,0.526649,0.75308067,-0.72329485,-0.28187203,0.29958916,-0.0586586,11.895248,0.48226804,0.5264846,0.21314555,0.70835125,-1.0428379,-0.21769822,-0.2930205,0.43511045,0.49029067,1.191987,13.5948515,-0.5996268,-0.27382296,0.068337426,0.35327265,-0.22883691,0.9476055,0.13410601,1.3947563,3.696283,-0.3301828,1.58725,0.857466,0.9593899,0.64909303,-0.2914906,-0.24706766,-0.7379922,2.168645,1.0600221,2.2674189,0.059911385,0.23948444,-0.14385858,-0.36472017,9.228321,0.4957788,9.384935,-0.56256515,-0.2545082,1.9823208,1.1844169,0.48246428,0.43447334,-0.858434,0.54099476,0.19466144,0.89083195,-1.350924,0.026147708,1.4911361,-0.21869034,-0.23722225,0.19651657,-0.7807761,-0.44598743,1.1527865,-0.024855629,0.3757649,6.1905293,-0.17545664,6.674184,2.7444906,-0.24755388,2.4032128,0.7501464,1.0767429,0.30674556,5.6789403,-0.15488088,9.788986,-0.2746908,0.48709399,3.8308983,-0.42654458,2.2721238,0.3898042,-0.21519873,4.637888,1.5299753,-0.3430267,5.5520434,-0.22605413,5.357585,1.3262261,-0.25933695,-1.119678,-0.22113699,-0.019299984,0.7787316,-0.6271074,-0.45528066,-0.36469978,4.3957877,0.8905351,0.094796,-0.11198683,0.48644647,2.0958314,-0.17282552,0.7179791,1.4906545
a6821a25dca4,0.09324017,0.87325543,1.363482,4.0490017,5.0239615,6.0847144,4.426056,1.2564137,0.19675821,0.15092975,2.4240096,0.1941573,-0.06882727,-0.025411546,4.161256,3.1837564,2.937566,5.053346,1.5259695,0.11518648,0.9895462,0.7617844,-0.0015082955,1.8638291,14.606585,1.8944846,1.9678662,0.4831974,-0.1347487,0.04620701,0.91898143,0.3999514,0.7470417,-0.25517195,0.1548562,0.7212808,1.2294427,14.240186,0.6563697,0.9012408,0.056982577,0.49639463,0.93589914,1.5161618,0.091931045,0.30690297,0.06824148,-0.2177257,7.876017,0.27450612,1.1702813,0.48895538,0.7627997,0.076975316,1.444437,1.2117685,0.5368446,5.4719257,1.2082794,0.016429782,-0.03451073,-0.3155434,-0.094961286,1.0700125,0.12484336,0.35874557,0.65898395,1.5198325,2.2604928,1.0733033,0.16008979,0.49411568,2.041455,8.072876,0.06657815,9.253954,1.9141926,0.21533793,0.02627635,-0.11878723,5.0529284,0.83042777,1.3653865,0.038488805,-0.15779752,-0.047271788,0.37856126,2.9027462e-05,0.94657224,0.24251604,0.5762993,0.26195392,0.43270233,1.9696124,1.9035275,0.27689987,-0.24724668,7.6771936,1.4837115,5.5729246,2.967918,0.030107051,9.117955,2.0866158,2.0553513,1.4490097,5.6457415,0.21331248,9.644391,0.2212677,1.3106945,2.1822877,1.724416,1.1918902,-0.063640535,0.234875,3.6660106,2.5194464,2.2930293,10.949125,0.73063827,2.6309595,-0.056312203,0.043220997,1.189266,1.2299191,-0.21280664,0.42936137,1.3639011,0.34527215,0.9578887,5.6018243,0.32762766,0.33110145,3.0188284,0.605614,0.96121633,-0.14752072,2.3741374,3.7289023
8663f1200ec5,-0.5566851,0.965204,0.52194566,2.73107,3.5239,1.2707642,0.9098226,1.0568748,-0.28884766,-0.5846442,0.21170601,-0.47319883,-0.4380069,0.016522706,8.21063,-0.3282947,2.5963295,0.8441056,0.75153327,-0.36784762,0.26799434,3.6223469,-0.5841973,0.47525972,7.167142,0.535925,-0.6343072,0.3284515,-0.6656259,0.019001685,0.33255363,0.6821395,-0.63548994,-0.5101921,1.4548588,-0.804529,-0.021984175,8.517754,-0.8852538,1.9691849,0.8256472,-0.28334755,0.71299076,12.178905,-1.1642218,1.0176071,2.3424854,2.708841,0.617784,0.63090044,0.49391884,0.43965313,0.009955876,-0.48520693,0.9079838,-0.20806018,0.09064835,0.3435298,0.5199916,0.33283776,1.6955478,1.2040348,0.4598893,0.22371244,-0.55885,0.7271458,-0.9618672,0.97080356,3.4999197,-0.2754467,0.44652805,-0.063527785,-0.66079926,3.2579045,0.40324324,4.9092813,1.7392033,0.39874554,0.57995784,2.2889757,0.24488828,-0.67340744,-0.3850613,0.17439756,1.1841565,-0.86771446,1.1180481,0.47292235,1.6548749,15.599937,0.8852093,-0.005825758,0.049022987,1.5527216,0.79819494,3.2376103,0.905872,8.034201,-0.9103587,9.582678,1.5839876,-0.48032403,-0.41100287,0.841619,1.9892187,-0.8395628,2.6612377,-0.46354654,17.34248,1.4218748,1.5596111,0.89035547,0.8741045,33.12691,0.053764373,-0.59250677,1.8384703,-0.15012868,0.5956153,8.796602,-0.5967822,1.2254549,-0.7509948,-0.51297885,-0.4645996,1.2386242,0.71180815,1.4142411,0.8544413,0.2151106,-1.5575949,6.8218513,0.9519616,0.27797508,-0.3137262,0.9746758,1.1038926,-0.15947476,5.6899233,3.784422
824a1a093b1e,-0.35018933,0.31204972,0.56059694,5.4344416,4.4357705,3.2818167,-0.36680233,0.7788801,-0.79010737,0.20882714,-0.8273208,-0.26116487,-0.17880186,-0.5626277,4.746114,-0.11026855,5.6278186,-0.24069914,1.6985751,-0.21437693,0.12509996,2.1945806,-0.39906397,0.7289742,8.712396,-0.6969647,-0.43331468,-0.69256884,0.6365114,0.2859533,-0.40964407,-0.1986945,0.63349414,0.8245847,0.7063748,-0.9819114,1.3578155,8.936182,0.36174226,-0.5711519,-0.39435294,-0.73239243,-1.1365664,-0.4010855,1.3939716,-0.24772362,1.9246416,0.53278387,5.0045524,0.1476329,0.7627104,0.68532634,-0.57308185,-0.30658907,1.8818953,0.20896786,0.34610254,2.9608376,-0.42537588,-0.46479625,-0.43416733,0.4739657,-0.15251443,0.06859724,-0.34162533,-0.1839821,-0.6940319,1.2393682,2.3779476,0.57156205,0.43052468,-0.16073579,0.61870646,7.4743605,0.6382891,5.191857,-0.66741323,-0.37396568,-0.42072856,1.0880517,0.41041204,-0.44213966,0.5830627,-1.0461814,0.091304824,-0.60704154,1.3833969,0.7235666,-1.0898199,0.28984502,1.1588345,0.4323257,-1.1528796,1.1576358,2.5062659,-0.1015764,0.7358959,6.060087,-0.28839606,3.5918295,3.484194,1.4651212,-0.19948745,0.13772511,1.4250062,-0.60120434,3.6838322,-0.24849334,8.430123,-0.4007873,1.1747129,3.7122102,1.4956005,0.014843017,0.28788972,3.1588707,1.6538116,0.07690467,-0.42510203,3.989923,-0.33848894,8.54227,1.2301486,-0.33626172,0.23417571,0.6554692,-0.12827727,0.26966846,-0.3099532,-0.5647588,-0.22100297,2.8312924,0.7692497,-0.5774449,-0.17317055,1.4901102,5.6410685,0.10275562,2.1986651,3.1351318
914ff2cba18c,-0.82009494,0.3462832,0.60426736,2.358933,5.966635,9.010754,11.008492,-0.26760685,0.668737,3.277128,0.48783508,2.2744846,3.5806606,-0.30259904,2.2768042,4.799206,6.716172,9.560653,5.7459946,2.0314496,0.47709665,2.268298,-0.8203567,-0.48978037,14.056363,0.88653684,-0.8906969,0.5755451,0.9152864,-0.46963763,1.7621903,-0.2290918,0.008330077,0.2023856,0.12590349,0.28209108,0.39455548,10.760923,0.27581418,-0.066898435,-0.3566281,1.1636975,0.4383249,-1.3597817,-0.90254664,-0.0060893595,-1.1292577,0.54336655,8.199841,1.523322,0.3134557,1.8284397,4.8623223,0.84283924,0.8903667,2.2398458,1.7225183,4.307238,-0.9230181,1.8378034,1.4581405,-0.054973245,0.30445606,1.867952,0.29646164,11.399966,0.83773863,-0.6826985,0.65028596,1.126499,0.7096497,0.0705556,0.14928293,18.255722,-0.1414111,12.619392,0.21904045,1.7302309,-0.894423,-0.21854497,-1.0567527,1.7708813,0.9160453,1.3577709,1.4714165,-0.47652486,1.1373054,0.85183835,0.6432209,-0.32316098,0.27003843,0.29506624,0.5146998,1.2085707,1.4089894,14.452582,2.385313,7.5033298,1.2931597,4.5298977,4.370316,-0.6871979,1.8298118,0.5116385,2.0042033,-0.33942446,10.979528,-0.73787236,6.8422575,0.0442608,-0.35572618,3.091742,2.0955563,-1.2324829,1.25246,0.33944476,0.9692557,0.26563156,1.4590715,5.6947165,-0.92626595,5.692671,2.2163033,2.2032619,0.8185326,0.48725626,4.6609282,0.7485522,1.6257997,2.7791345,4.253076,6.404297,1.4278002,0.34280872,-0.4930215,1.1408119,3.5712953,-0.13314605,0.7081258,1.6934454
dd1f314ead05,0.378182,-0.3768174,0.89278376,1.8298533,1.0964983,2.4804466,0.48295414,-0.9352157,0.9193757,0.10773024,-0.73887295,0.75770646,0.61468047,1.0608554,5.011656,-0.68496084,2.6528752,-1.2121397,-1.2476969,1.9761591,0.23406026,3.3999257,-0.8870544,0.6502392,0.94565666,0.16312802,0.06650156,0.48892146,0.012937009,0.24087614,0.52333534,0.7405164,-0.5670365,-0.40465993,0.034005165,-1.2074485,2.0917466,5.694619,-0.36808303,-0.14575627,0.042332917,0.5326602,0.7841501,9.427025,-0.022195518,-0.09913877,0.46726853,-0.7012615,-0.4476593,0.2217524,0.66609204,0.36425182,-0.38134056,-0.7774055,2.768252,0.77156806,0.31749177,3.4518661,0.16224861,0.8990071,0.28588256,0.2770207,1.3482742,1.1234072,-0.9142049,-1.514194,4.6552405,2.4160652,3.0088794,-0.04431376,-0.47937182,-0.32680237,0.07496536,-1.0491813,-1.7179842,3.9652386,0.7620677,1.9896482,1.3430204,-0.29830015,0.9696543,-0.27579302,-0.82277143,1.5873119,0.15833637,1.2607532,-0.14107633,0.7615391,3.441474,2.813336,1.5788782,-0.81240225,0.22052133,0.67912215,0.043661118,-0.56614727,1.2575824,5.67784,-1.3347936,2.1046708,1.1889695,-0.74562454,-0.7570183,1.6308277,1.094454,0.98424256,0.568184,0.7933581,20.990353,4.9834037,3.2259095,2.6867633,1.1135082,16.211163,-1.1835296,-1.022545,2.2270923,0.1838386,0.28716993,7.667207,0.40658623,0.796595,0.6483658,-0.802068,-0.017274588,0.8010094,-0.22021076,2.0858974,0.42313176,1.1333508,-0.18755907,8.143099,1.7048202,-0.41622964,-0.54365927,0.80480593,3.9909015,0.7177315,8.420105,1.2941941
91f1de398c7d,0.007719785,1.0899847,0.52575976,6.4998627,4.78082,6.591763,0.085472465,0.036381453,1.8725299,0.054139256,-0.45435166,0.1063433,2.3517823,0.70030093,8.165879,3.0934608,2.2141905,0.50259507,0.66204923,0.051626474,-0.108147204,1.7983369,1.2850058,0.5273282,5.829124,-0.3019796,-0.08494413,-0.2758224,1.1965747,0.8907116,0.8118638,0.28449577,-0.45186508,-0.36840898,1.1484976,0.61927533,1.8292296,7.522791,1.8693444,-0.19176668,0.4859459,0.39379233,-0.76336294,9.177868,-0.54967403,1.5044357,3.0824924,0.3441088,2.4785707,0.5811326,1.6964577,-0.01771605,2.1048968,0.0030005872,0.0068685412,2.1791291,0.78886884,2.727309,-0.046340764,-0.076380074,-0.111589015,1.1628425,1.7631106,0.057513773,0.034879625,0.8602823,-0.229806,1.0932285,1.5539244,0.97653687,0.49550635,0.4768032,0.9762484,4.0197062,-1.06373,10.326794,2.3975468,2.0458157,-0.059933573,-0.21047074,-0.3931895,1.4430273,1.6391368,0.42221215,0.502845,-0.15522969,1.6520494,0.35147208,2.7910154,1.853606,0.46297726,1.7779969,1.6995066,1.6252521,2.934467,0.20390646,1.654248,7.904068,0.4969335,2.6607077,2.669471,-0.037057966,0.167122,1.0859044,2.376964,1.3502934,4.8960214,0.124248,16.848131,3.1409943,3.3733928,6.427244,3.1786044,0.9648833,-0.1606037,1.3932872,5.0283403,-0.30223334,-0.09829855,6.073906,1.9430361,5.697853,0.772557,-0.029966533,1.0848002,0.1260773,1.3960788,1.1305572,0.5443573,0.24111286,-0.5999858,4.8206525,0.21223468,-0.004163027,0.07044771,1.1288184,6.1282353,0.55726683,6.185672,2.801924
7f19eb60192a,-0.304563,0.69475853,1.065388,4.56505,6.3604903,8.354172,1.2284187,-0.2999189,0.21119884,0.7753979,-0.12412441,-0.21431482,0.6697509,-0.5073512,1.710138,-0.062094465,6.433247,5.2779236,5.9528847,-0.18046674,0.5479022,2.4684215,-0.35815775,1.3750616,6.8528776,-0.64661187,-0.38890433,0.6220204,-1.3224372,0.4870017,1.4475038,1.5369376,0.6941956,0.37645733,-0.33654743,0.24679627,-0.58118725,14.920847,0.12297437,1.3946458,0.64277667,-0.6776526,-1.0889903,-0.30799913,0.62014055,0.63872045,0.43225878,2.5805707,5.9604793,0.20289557,0.9845137,0.7396092,-0.5202304,-0.2671225,1.9460139,2.835013,0.4025465,5.852305,-0.37705636,-0.41528082,0.81757414,0.4533047,1.3491342,-0.894641,-0.29362836,1.5520375,0.8531487,-0.8285435,2.67424,-0.66202873,1.1920619,0.16985509,-0.4089358,14.32661,1.1415119,10.948995,0.13574106,4.8327894,0.8341129,0.33413938,3.2062514,-0.3910398,0.6421832,0.035948724,-0.6152096,-0.54944444,0.61698335,-0.4828238,-1.0207099,-0.2764302,0.37040532,-0.25167125,0.45376843,0.71281683,3.893294,-0.06263335,-0.20397171,8.400073,0.7093233,11.984731,5.693099,-0.28231514,8.710482,0.6946994,1.0138247,0.98982483,6.682608,1.4077313,11.968218,-0.33678138,0.42045492,4.064931,0.42495185,0.13595441,-0.51467055,4.202327,-0.6473684,0.83243704,-0.38344103,7.807666,-0.28141767,8.841188,0.4387688,-0.2972151,-0.642036,0.2387633,1.0174749,1.0847077,0.8559841,-0.5091883,-0.16809106,5.579925,0.33253273,-0.17256193,-0.14211403,0.7356365,3.487689,1.1716993,2.474768,3.6784356
e5e3f2fddd66,-0.63442385,-0.3967358,0.8446779,3.0209808,3.0410655,2.8633392,-0.7259778,-0.6551493,-0.7561406,-1.285779,-0.46786505,-0.5530225,-0.12471761,-0.9069786,11.270218,-0.41037428,0.6682361,0.15186447,-0.10311468,2.1694431,0.35579136,1.7711787,-0.65389377,-0.26165247,10.482665,-1.0106431,0.31963557,-1.023529,-1.4391032,-0.22960757,-0.7656592,1.0916135,-0.2210451,0.9190685,-0.7440224,-0.89725286,0.27101207,11.970821,0.26120648,-0.87244177,-0.16764666,-0.37661391,1.0553284,6.3829556,-0.70038015,-0.03282854,0.8082469,0.20344725,0.5566716,0.5367433,0.8605917,0.34716538,0.6705462,-0.55245054,1.1512897,0.051519305,-0.005521536,1.5323896,0.4376642,-0.773258,0.52027535,-0.2242692,-1.6717467,0.31802067,0.4917796,2.5009944,0.4253028,0.25806814,1.964777,0.24995023,-0.31236807,-0.4265943,2.2158415,4.2407804,-0.46617723,6.109253,1.648526,-0.7517043,0.5015923,0.7833335,-0.9079216,0.015470341,0.8070773,-1.3977519,0.4573709,-0.24214025,-0.041893825,-0.8832084,1.5371245,1.9554952,0.7821986,0.22888723,0.111916095,0.0069012046,0.7051886,-0.34417647,-0.6413527,3.3948596,0.5694349,2.4016645,2.4892414,1.2418922,2.0199962,0.7442336,0.54491997,-0.92929673,0.971697,-0.5445069,17.316345,1.3128207,1.4425682,3.0301557,-0.0066123307,18.667519,-0.88866746,-0.69147146,1.7252209,1.1186441,0.5246328,6.6246867,0.29371056,0.49989462,-0.834087,-0.5795069,-0.5595598,1.137916,0.09508571,0.2876307,1.0561237,-0.9109414,-0.55062354,6.1790423,0.38573086,-0.1812091,-0.36664066,1.3745823,5.6562414,-0.25819567,5.631277,1.9420669
b44c0a754469,1.2069975,-0.053932905,1.5811074,6.396175,5.7871556,5.179404,13.429399,-0.042656332,-0.6389175,1.5225227,0.7233784,1.6087506,-0.2683044,-0.21793574,5.333145,3.0159695,5.207249,3.245942,3.8560348,-0.002920419,0.81311923,2.6184015,-0.14398181,1.0785496,17.473774,0.38065827,0.87322843,1.4539872,0.6417828,0.35096067,-0.34840685,0.1854124,0.5356226,0.13995364,-0.041448593,0.5317348,1.7325611,10.48936,1.2873821,-0.2695637,1.3254133,0.9418552,-0.8398923,2.9667141,0.41962814,0.9375155,1.5539515,0.8624466,14.999306,0.08203009,0.40397078,-0.105033726,1.329361,-0.06048411,0.37904298,1.3238337,0.6980748,5.0259924,-0.124066025,0.8657018,-0.17773718,0.23534587,-0.031641066,-0.5835709,-0.04232678,0.77045417,-0.32500052,-0.09265286,2.550336,0.28013396,-0.03983766,0.721894,0.90293056,6.021166,-0.4317323,7.2836494,0.41439107,2.3528223,-0.1339185,0.5902449,3.3977416,-0.12349203,1.7227869,-0.15807176,0.4184542,-0.24787861,-0.109303355,1.4298856,1.785939,0.035208523,0.6869552,1.1195123,0.5057573,1.5293623,4.370769,0.14126392,0.6338339,8.891945,1.2840439,6.6191,2.9720838,1.6885712,0.091944695,1.8875406,3.4437933,1.2655755,5.3991733,1.6565208,12.481695,-0.0016605258,0.7801254,2.3782158,-0.17190772,0.77006733,-0.243817,1.2998546,-0.29935533,1.0950861,3.1634827,11.05796,0.5318628,1.8488206,-0.22616938,-0.09277567,0.9951483,1.8747156,-0.40546945,2.0587804,0.053318262,0.15172389,0.34270582,5.3499165,0.65486753,0.63314366,0.020491153,-0.7338566,4.7775545,0.07433468,3.4443064,1.3936043
611f314188a8,-0.4969589,0.4512617,2.388118,2.8154497,6.979953,4.5444236,0.9852959,1.5870285,0.5693085,-1.1301986,0.82456785,1.1658981,1.1136823,0.088881195,5.831865,-0.26523352,1.5122603,-0.787151,5.296341,-0.32345825,0.6754009,4.3837175,-0.5306499,1.1386712,8.502331,1.2431467,0.45343697,0.39799622,-0.39571226,0.09621396,1.0212575,0.2071535,0.4382314,0.12170705,0.5250713,0.9627139,0.056683227,10.539266,0.9575881,-0.7267283,0.88643825,1.0095932,-1.2896078,9.034068,0.83712584,1.0923107,0.98848104,0.91777754,0.6647363,1.0339928,0.88985705,0.5107109,0.07913997,-0.43354404,1.3444687,1.7111251,0.80927265,5.178997,-0.58080864,1.3304212,0.6441705,0.7227752,0.9175594,-0.86266136,-0.4960206,0.24258983,0.60360163,0.43685257,3.2203898,-0.8797251,0.31726807,-0.16176444,1.4518614,-0.51261795,0.92251533,4.5092316,1.8088703,-0.023608038,0.6401656,1.6692333,-0.79773194,1.5294507,0.9851979,1.4164,0.61543435,-0.7923182,0.59204626,1.5612512,2.789165,11.66083,0.96435183,0.07128999,1.2912531,0.18650222,-0.26360446,-0.22684725,0.9850663,7.3401284,0.46758658,5.2255874,3.752023,-0.4334169,2.1608028,2.4857438,2.4635484,2.6505458,1.1849858,-0.40134522,18.432568,1.5056603,2.6135523,3.518414,0.9522456,-0.37474486,-0.7328094,-0.5164728,4.620474,-0.08446224,0.6501508,12.77295,-0.007606646,4.2733154,-0.68715554,1.0759156,0.054892324,0.9058695,0.7842187,1.1727251,0.26785251,-0.3735592,-0.6391457,5.850715,0.07293213,0.5191976,-0.2730723,0.18848172,6.566002,-0.08362803,5.627834,0.81609493
e8ac1c9075ba,-0.12730828,0.91909266,1.5013013,4.1155367,5.9134336,4.373975,5.342887,-0.75255835,0.09525955,-0.71183455,0.060588777,-0.032306165,0.51184225,-0.29260662,11.303467,0.12505783,5.9378114,2.3315225,3.2173858,-0.048728406,0.56284845,3.3002877,1.1639466,-0.341148,11.208478,1.0097811,0.8132361,0.22639266,0.73515797,-0.8369641,0.40130252,1.776238,-0.6315069,0.058343202,-0.11758581,0.09736556,0.938951,14.552817,0.36064678,-0.33489698,-0.16749808,0.8679092,0.21471737,1.0662012,-0.14821136,0.031048477,0.66466236,1.8599839,11.551802,-0.43854478,1.3710241,-0.61854196,0.5073264,-0.11379802,0.2924276,1.6572567,-0.12246859,6.669553,-0.18933901,0.79881334,-0.23328784,-0.04184532,0.6106851,0.35882175,-0.107164055,2.2496583,-0.4049441,1.2329912,2.9319022,0.8237524,-0.8756178,0.21505675,-0.23186293,10.160744,-0.5018889,8.291788,0.34249774,-0.077763855,-0.19605038,0.52416813,7.987483,-0.19252092,0.65223444,-0.23430818,-0.41139406,0.39802453,-1.180026,0.99409926,0.9979948,1.6774578,0.6052835,-0.4628486,0.98913383,1.6814609,1.9475521,3.6040926,1.8883554,8.508681,-0.37086633,9.337526,3.0822477,-0.14310479,4.831461,0.9167511,2.1850185,-0.3439323,6.4355783,-0.01637578,11.892895,-0.08812365,0.6873283,4.0065045,0.22112416,0.6064625,-0.3136988,8.488457,1.9785035,0.32195294,0.9876753,10.085042,-0.05970025,1.1437049,0.6282302,-0.14552224,2.0029993,0.4683916,0.14193827,-0.3193078,-0.025377512,0.076655775,0.7021235,6.9829164,0.57170326,0.5551069,-0.021461934,0.9588103,2.548259,0.38579378,2.1929479,1.3110726
fef5be57d70e,2.0659702,-1.2960182,-0.8398413,5.693981,5.300814,8.259953,3.842502,0.2186586,-0.22066337,0.7029704,0.40774998,-0.28002527,-0.6485011,2.3428586,11.818771,-0.12966199,5.981691,0.43609565,2.3257027,-0.22802812,1.2815591,1.4882349,-0.41553158,-0.6375625,13.5492,0.046398655,-0.45119298,-0.7139561,0.12279557,-0.20249185,0.09912866,0.9361191,-0.38520378,-0.8666349,0.6836852,0.82066834,0.9892911,20.74261,0.037167646,0.41173366,1.0171293,-0.057642654,-1.155719,1.4984086,0.55046105,-0.58726525,-0.5372338,2.506422,13.885023,1.189513,1.2066653,-0.060456514,1.6690348,-0.32247713,0.39064705,1.9706725,-0.03444089,3.558236,0.719224,0.5370012,-0.45072192,0.45025975,0.29087454,-0.18642767,0.77145994,0.95740175,0.060009874,0.26670474,1.3066528,-0.73443824,0.9355013,0.8504807,0.60035753,4.5996323,0.11288436,10.086083,-0.6888381,1.5457556,-0.43924445,0.26553342,3.9443395,-0.46271092,1.1515749,-0.5327096,0.07018471,0.75417435,0.53475034,0.3135345,1.3271626,0.8371905,0.868366,0.23707648,-0.2559229,0.35426205,4.0084,-0.117253676,0.2322233,7.358026,-0.31147432,7.5658016,5.1161413,3.0786922,4.5843477,0.114715345,2.2566469,0.18178639,4.929223,1.3410851,10.26795,-0.42655414,0.61541593,5.030716,1.8015962,-0.033912867,0.26706427,3.135488,0.542344,2.01172,-0.4418735,8.198614,1.4723736,2.585012,1.2105159,-0.3519807,1.010058,-0.92795026,-0.7726783,1.0007042,0.774276,0.7425376,-0.75418484,8.088848,1.6352975,0.68176866,2.7044964,0.6550641,5.180929,-0.31029952,1.2993183,1.3456962
003fe3679efa,0.09592757,-0.25924337,-0.94511604,4.0527983,1.5391529,6.088671,0.19693696,-0.5121535,-1.4778715,0.15397125,-0.36243236,0.19691682,-0.5546963,0.8071649,4.1668005,0.36075878,2.9413035,0.5968957,0.7671556,0.117183775,-1.0382965,1.0853233,0.0009010434,-0.066865504,9.93178,0.5589995,1.0305226,-0.17311406,-0.6023793,-1.8523349,-0.46475935,0.4035794,-0.33451313,-0.25161362,1.2574601,-0.44980007,0.83759385,8.804283,-0.38847798,-0.098266065,-0.50550586,-0.19716758,0.4474926,0.5090773,0.094857216,0.6049811,0.071764946,1.6047428,5.3552566,-0.6566149,-0.8338518,-0.35295272,-0.05632037,0.0792999,0.13082665,0.35801125,0.15369457,4.4391127,0.047073543,0.019346237,-0.032088637,-1.4931331,-0.3856957,-1.0099694,0.1276704,-0.30199146,0.6624696,0.870805,1.0220411,-0.20887297,-1.616405,-1.0423338,-0.008856118,2.9638507,-0.9633267,7.5047894,-0.14704543,0.21890938,0.028985381,-0.11590618,4.316663,0.057495117,-0.089291036,0.041812837,0.6042703,-0.04387933,-0.20633525,0.0032909513,0.08168316,0.2460218,-0.13786453,-0.6777222,-2.341585,-1.1704404,2.5049152,0.27919364,0.3270611,5.0293,-0.48445213,3.6812453,2.1181498,0.03221765,2.7681017,0.15325534,-0.10218912,0.7179419,2.919562,0.21611121,8.229723,0.22503763,-0.3765291,2.9727476,-0.47932905,1.1990236,-0.060593545,1.5055794,1.2190027,0.5673913,-0.01775688,8.046747,-0.3440038,2.0539813,-0.053439796,0.045520842,0.33258626,-0.32622403,0.98054576,-0.5292254,-0.17227179,-0.8641027,-1.1281255,7.336787,-0.2620709,-2.260688,0.13048816,0.25886786,2.8521159,-0.144108,1.0752947,-0.108853996
e8672e9294ff,-0.8738122,-1.0767158,0.53471327,4.08617,4.8137136,7.516068,7.531727,-0.32545543,-0.21649715,1.0517317,-1.3729763,-0.7988311,-0.044802427,0.38943225,3.665742,2.1627054,6.3215747,1.759854,2.893075,-0.60354114,-0.084082425,1.8175678,-0.86851674,1.2219262,11.9933,-0.5111959,0.086627215,-0.04080847,-1.028941,-0.11241597,0.15065792,-0.30161196,0.37793672,0.602096,-1.0397372,0.21801925,-0.04429421,15.779893,-0.6403047,1.6330287,-0.9273115,-0.027702242,-0.56368625,-1.4693751,0.4267922,-0.9026532,1.2381053,-0.073926896,11.436491,0.8882419,-0.45222655,-0.66157115,-1.1796227,-0.7595203,0.08544147,-0.22484776,-0.6594875,3.4782333,-0.979906,-1.033051,0.3045182,-0.12430206,-0.16420415,-1.0903726,-0.8924539,-0.2186529,0.11480433,1.3525294,0.8547609,-0.63427645,-0.3013949,-0.0703513,-0.97760093,9.153155,-1.3516042,11.543617,-1.2781869,4.7866497,-0.94857335,-1.1555313,1.9020393,-0.25263584,0.30941677,0.5871922,-0.51078033,1.2868547,-0.34950972,0.44896802,0.22614771,1.1902066,0.95554596,-0.4152856,-0.11623302,1.3399856,3.0130613,-0.5484993,0.48537552,5.3002214,-0.61067104,6.240816,3.8371496,-0.72938573,1.7747886,1.2781667,1.5384154,-0.40143034,5.2773128,-0.79381573,9.550509,-0.031095088,1.082147,3.313289,-0.7555432,-1.3750706,-1.1600864,1.4279985,-0.1937088,-0.4987964,-0.9032171,6.6992855,-0.00572595,3.3714447,-0.16968182,-0.78437304,0.3928739,-0.49868223,0.32733116,-1.2992254,0.12916398,-1.6046704,-0.16358072,7.7411523,0.5240608,-0.48430148,2.3605843,0.01891911,3.851056,0.4488061,1.0420763,-0.9251673
